id,assess,starttime,finishtime
68,3,10-Oct-10,10-Oct-10
69,3,10-Oct-10,10-Oct-10
70,3,10-Oct-10,10-Oct-10
71,3,10-Oct-10,10-Oct-10
74,3,10-Oct-10,10-Oct-10
75,3,11-Oct-10,11-Oct-10
76,3,11-Oct-10,11-Oct-10
77,3,10-Oct-10,10-Oct-10
78,3,10-Oct-10,10-Oct-10
79,3,13-Oct-10,13-Oct-10
80,3,10-Oct-10,10-Oct-10
81,3,10-Oct-10,10-Oct-10
82,3,10-Oct-10,10-Oct-10
83,3,10-Oct-10,10-Oct-10
84,3,11-Oct-10,11-Oct-10
85,3,13-Oct-10,13-Oct-10
86,3,10-Oct-10,10-Oct-10
87,3,10-Oct-10,10-Oct-10
88,3,11-Oct-10,11-Oct-10
89,3,10-Oct-10,10-Oct-10
90,3,10-Oct-10,10-Oct-10
91,3,13-Oct-10,13-Oct-10
92,3,11-Oct-10,11-Oct-10
93,3,10-Oct-10,10-Oct-10
94,3,10-Oct-10,10-Oct-10
96,3,10-Oct-10,10-Oct-10
98,3,13-Oct-10,13-Oct-10
99,3,10-Oct-10,10-Oct-10
100,3,10-Oct-10,10-Oct-10
101,3,10-Oct-10,10-Oct-10
102,3,10-Oct-10,10-Oct-10
103,3,10-Oct-10,10-Oct-10
104,3,13-Oct-10,13-Oct-10
105,3,10-Oct-10,11-Oct-10
106,3,11-Oct-10,11-Oct-10
107,3,10-Oct-10,10-Oct-10
108,3,10-Oct-10,10-Oct-10
109,3,13-Oct-10,13-Oct-10
111,3,10-Oct-10,10-Oct-10
112,3,10-Oct-10,10-Oct-10
113,3,13-Oct-10,13-Oct-10
114,3,10-Oct-10,10-Oct-10
115,3,10-Oct-10,11-Oct-10
116,3,10-Oct-10,10-Oct-10
117,3,11-Oct-10,11-Oct-10
118,3,13-Oct-10,13-Oct-10
119,3,10-Oct-10,10-Oct-10
120,3,13-Oct-10,13-Oct-10
121,3,13-Oct-10,13-Oct-10
122,3,10-Oct-10,10-Oct-10
124,3,11-Oct-10,11-Oct-10
125,3,13-Oct-10,13-Oct-10
126,3,10-Oct-10,10-Oct-10
127,3,10-Oct-10,10-Oct-10
128,3,10-Oct-10,10-Oct-10
129,3,10-Oct-10,10-Oct-10
130,3,10-Oct-10,10-Oct-10
132,3,10-Oct-10,10-Oct-10
134,3,10-Oct-10,10-Oct-10
135,3,12-Oct-10,12-Oct-10
136,3,11-Oct-10,11-Oct-10
137,3,10-Oct-10,10-Oct-10
138,3,10-Oct-10,10-Oct-10
140,3,10-Oct-10,13-Oct-10
141,3,10-Oct-10,10-Oct-10
142,3,10-Oct-10,10-Oct-10
144,3,10-Oct-10,10-Oct-10
145,3,10-Oct-10,10-Oct-10
146,3,10-Oct-10,10-Oct-10
147,3,10-Oct-10,10-Oct-10
148,3,10-Oct-10,10-Oct-10
149,3,10-Oct-10,12-Oct-10
150,3,11-Oct-10,11-Oct-10
151,3,10-Oct-10,10-Oct-10
152,3,12-Oct-10,12-Oct-10
153,3,13-Oct-10,13-Oct-10
154,3,10-Oct-10,10-Oct-10
155,3,10-Oct-10,10-Oct-10
156,3,10-Oct-10,10-Oct-10
157,3,10-Oct-10,10-Oct-10
158,3,10-Oct-10,10-Oct-10
159,3,10-Oct-10,10-Oct-10
160,3,10-Oct-10,10-Oct-10
161,3,10-Oct-10,10-Oct-10
162,3,10-Oct-10,10-Oct-10
163,3,10-Oct-10,10-Oct-10
164,3,10-Oct-10,12-Oct-10
166,3,10-Oct-10,10-Oct-10
167,3,10-Oct-10,10-Oct-10
168,3,10-Oct-10,10-Oct-10
170,3,10-Oct-10,10-Oct-10
172,3,11-Oct-10,11-Oct-10
173,3,13-Oct-10,13-Oct-10
174,3,10-Oct-10,10-Oct-10
175,3,12-Oct-10,12-Oct-10
176,3,11-Oct-10,11-Oct-10
177,3,10-Oct-10,10-Oct-10
178,3,10-Oct-10,10-Oct-10
179,3,13-Oct-10,13-Oct-10
180,3,12-Oct-10,12-Oct-10
181,3,11-Oct-10,11-Oct-10
183,3,10-Oct-10,10-Oct-10
184,3,11-Oct-10,11-Oct-10
185,3,10-Oct-10,10-Oct-10
186,3,13-Oct-10,13-Oct-10
187,3,10-Oct-10,10-Oct-10
189,3,10-Oct-10,10-Oct-10
190,3,10-Oct-10,10-Oct-10
191,3,13-Oct-10,13-Oct-10
192,3,13-Oct-10,13-Oct-10
193,3,10-Oct-10,10-Oct-10
194,3,10-Oct-10,10-Oct-10
195,3,13-Oct-10,13-Oct-10
197,3,10-Oct-10,10-Oct-10
198,3,11-Oct-10,11-Oct-10
199,3,10-Oct-10,10-Oct-10
200,3,13-Oct-10,13-Oct-10
201,3,10-Oct-10,10-Oct-10
202,3,10-Oct-10,10-Oct-10
203,3,13-Oct-10,13-Oct-10
205,3,13-Oct-10,13-Oct-10
206,3,13-Oct-10,13-Oct-10
207,3,11-Oct-10,11-Oct-10
208,3,10-Oct-10,10-Oct-10
209,3,10-Oct-10,10-Oct-10
210,3,13-Oct-10,13-Oct-10
211,3,10-Oct-10,10-Oct-10
212,3,13-Oct-10,13-Oct-10
213,3,10-Oct-10,10-Oct-10
214,3,10-Oct-10,10-Oct-10
215,3,10-Oct-10,10-Oct-10
216,3,10-Oct-10,10-Oct-10
217,3,11-Oct-10,11-Oct-10
218,3,11-Oct-10,11-Oct-10
219,3,10-Oct-10,13-Oct-10
220,3,11-Oct-10,11-Oct-10
221,3,10-Oct-10,10-Oct-10
222,3,13-Oct-10,13-Oct-10
223,3,10-Oct-10,10-Oct-10
224,3,10-Oct-10,10-Oct-10
225,3,10-Oct-10,10-Oct-10
226,3,10-Oct-10,10-Oct-10
227,3,10-Oct-10,10-Oct-10
228,3,10-Oct-10,10-Oct-10
229,3,12-Oct-10,12-Oct-10
230,3,10-Oct-10,10-Oct-10
231,3,10-Oct-10,10-Oct-10
232,3,10-Oct-10,10-Oct-10
233,3,10-Oct-10,10-Oct-10
234,3,10-Oct-10,10-Oct-10
235,3,10-Oct-10,10-Oct-10
236,3,10-Oct-10,10-Oct-10
237,3,10-Oct-10,10-Oct-10
238,3,10-Oct-10,10-Oct-10
239,3,10-Oct-10,10-Oct-10
240,3,11-Oct-10,11-Oct-10
241,3,13-Oct-10,13-Oct-10
242,3,10-Oct-10,10-Oct-10
243,3,10-Oct-10,10-Oct-10
244,3,10-Oct-10,10-Oct-10
245,3,10-Oct-10,13-Oct-10
246,3,10-Oct-10,10-Oct-10
247,3,10-Oct-10,10-Oct-10
248,3,10-Oct-10,10-Oct-10
249,3,10-Oct-10,13-Oct-10
250,3,10-Oct-10,10-Oct-10
251,3,10-Oct-10,10-Oct-10
253,3,10-Oct-10,10-Oct-10
254,3,10-Oct-10,10-Oct-10
255,3,10-Oct-10,10-Oct-10
256,3,12-Oct-10,13-Oct-10
257,3,10-Oct-10,10-Oct-10
258,3,10-Oct-10,10-Oct-10
259,3,10-Oct-10,10-Oct-10
260,3,10-Oct-10,10-Oct-10
261,3,10-Oct-10,13-Oct-10
263,3,13-Oct-10,13-Oct-10
264,3,12-Oct-10,12-Oct-10
265,3,12-Oct-10,12-Oct-10
266,3,10-Oct-10,10-Oct-10
267,3,13-Oct-10,13-Oct-10
268,3,13-Oct-10,13-Oct-10
269,3,12-Oct-10,12-Oct-10
270,3,10-Oct-10,10-Oct-10
271,3,10-Oct-10,10-Oct-10
272,3,10-Oct-10,10-Oct-10
273,3,10-Oct-10,10-Oct-10
274,3,10-Oct-10,10-Oct-10
275,3,10-Oct-10,10-Oct-10
277,3,10-Oct-10,10-Oct-10
278,3,10-Oct-10,10-Oct-10
279,3,10-Oct-10,13-Oct-10
280,3,10-Oct-10,10-Oct-10
281,3,10-Oct-10,10-Oct-10
282,3,10-Oct-10,10-Oct-10
284,3,10-Oct-10,10-Oct-10
285,3,10-Oct-10,10-Oct-10
286,3,10-Oct-10,10-Oct-10
288,3,10-Oct-10,10-Oct-10
289,3,10-Oct-10,10-Oct-10
290,3,10-Oct-10,10-Oct-10
291,3,10-Oct-10,10-Oct-10
292,3,11-Oct-10,11-Oct-10
293,3,10-Oct-10,10-Oct-10
294,3,10-Oct-10,10-Oct-10
295,3,10-Oct-10,10-Oct-10
296,3,11-Oct-10,11-Oct-10
297,3,10-Oct-10,10-Oct-10
303,3,10-Oct-10,10-Oct-10
305,3,11-Oct-10,11-Oct-10
306,3,13-Oct-10,13-Oct-10
307,3,10-Oct-10,10-Oct-10
308,3,10-Oct-10,10-Oct-10
309,3,10-Oct-10,10-Oct-10
97,3,10-Oct-10,10-Oct-10
